"ACCESS-ESM1-5","CanESM5","CESM2","GFDL-ESM4","IPSL-CM6A-LR","MIROC-ES2L","MPI-ESM1-2-LR","NorESM2-LM","UKESM1-0-LL"
963.298455628494,1885.12777807359,1975.835498476,776.316740352958,789.42445352632,1896.16047715804,1219.08424490533,2697.40946824338,1970.11756537693
963.888150928428,1891.00229241534,1977.35276536394,776.845563113327,790.385829276304,1900.63639107881,1220.80692513114,2699.0621232656,1972.70617399151
964.31039521262,1896.89606943984,1978.57221512229,779.341632874711,791.141237621075,1905.16818465331,1224.58477241219,2700.98470749897,1974.45973958235
964.778246133455,1901.24454579605,1980.32678133693,784.741061022846,792.041631651706,1910.00969375184,1226.85003912279,2702.34013436846,1976.0941273816
965.204035083829,1906.28933766575,1982.09770873059,785.434155719106,792.927025296938,1915.95828648509,1228.71987003658,2703.86717869542,1978.05195594249
965.545277523643,1912.51300499019,1983.83423585612,785.324213634001,793.701838762292,1921.54429556427,1230.44812184398,2705.02607087628,1981.02484339194
965.743776625002,1918.38053788427,1985.14886154347,788.178005480215,794.608712600356,1925.7594790716,1232.05254937429,2706.28507737521,1983.94102151836
966.058792676493,1924.59453551062,1986.53912600907,792.195779531746,795.357317042828,1929.28248969361,1235.68029626183,2708.12948835922,1985.72919369355
966.386257232317,1929.77186894944,1988.3428577048,795.712352027673,796.479097926732,1932.56626360806,1237.67202756815,2709.71448865035,1987.67881304891
966.630131680289,1935.53939432879,1990.1381272379,797.560449169334,797.490205871832,1937.77719598844,1239.67580378118,2711.0931944095,1990.53490049122
966.963823528005,1940.50195565195,1991.85938301018,800.380721773796,798.288797275271,1943.54381977169,1241.27017901465,2712.05589490004,1993.49869877895
967.480264933174,1945.89244584794,1993.22008993362,804.099012856317,799.379502702152,1949.09416823017,1243.69621026742,2713.26069211038,1995.69993836994
968.042306069819,1950.66464085074,1994.87526760873,807.295075159233,800.510596467993,1953.80563966088,1247.81310395014,2714.66629782323,1997.75533158532
968.56157356234,1956.89863141194,1996.30280243913,809.919400731477,801.101512936986,1958.67935105859,1249.89519783658,2716.57072005227,1998.77663974142
969.387257585883,1962.14817085615,1997.78337699471,814.30788267955,802.133743260944,1963.55583030623,1252.1931793426,2718.147678396,2000.97055155262
970.095759303192,1966.87708168741,1999.63765126481,817.496944554774,802.983479660102,1968.47821661514,1254.31850462733,2719.50406120377,2004.2202285706
970.816814247123,1972.0646729199,2001.61235877902,816.151946133807,803.215128782031,1973.43971594627,1257.94712895996,2720.79973104991,2006.79481655252
971.369405380029,1978.64477436749,2003.06215854729,821.312426160731,803.881238842625,1976.38959102503,1260.99140401158,2722.29222003256,2009.11667231704
971.655849028314,1984.01633675088,2004.61878937899,827.404774792907,804.72463410221,1979.04806919641,1261.78217638141,2723.64329011111,2011.47877521067
972.121176109007,1989.32450088019,2005.99727084876,829.017217087927,805.419227650551,1983.83219897942,1263.93905415029,2724.60939509349,2014.24957503569
972.577715094047,1995.16844928956,2007.95949394584,829.244327669507,805.905857452684,1989.54587417705,1266.75437036205,2725.84780317705,2016.40221288474
972.966675636087,2001.51540083056,2009.55151857412,830.782244090882,806.390495937733,1994.61453001295,1268.97414608206,2727.40556760617,2019.12905572699
973.584457361685,2006.45283438537,2010.99813563515,835.247576774075,807.414664073047,1998.65171326998,1270.7641085672,2729.15557384925,2021.5079401027
974.32250826227,2010.74406937749,2012.82185351596,839.406835554357,808.094080176416,2003.78646972067,1272.90612740709,2730.7460405902,2024.56230666135
974.666011490895,2016.99055427138,2014.39670811663,843.251770831562,808.546375626768,2009.46117881924,1275.77364147494,2732.3589554907,2026.91650554108
975.131766316191,2022.25401735137,2015.73161223831,847.757715253364,808.6794339181,2014.45888442124,1277.71999747589,2734.14897441748,2028.87377547702
975.706454691956,2028.42293440429,2017.04112780257,850.546780420141,808.918971153472,2018.80636640665,1279.25465309769,2735.22626706405,2030.48907910386
976.023994815146,2035.4094684626,2018.51933481469,851.600215833781,809.223098937263,2021.88509773632,1281.70115023747,2736.88952484929,2034.0217407084
976.106292037668,2039.26311505417,2020.19372099368,852.633248581276,809.31819286107,2026.75560486633,1283.45172637263,2738.05710867725,2037.35828366771
976.375883335638,2043.53816594348,2021.93607974552,856.282080990429,809.405069381945,2032.14522170438,1286.08937227864,2739.64774140106,2039.67590592213
